tx_id	gene_id
YKL016C_id002	YKL016C
YKL015W_id001	YKL015W
YKL014C_mRNA	YKL014C
YKL013C_id002	YKL013C
YKL013C_id001	YKL013C
YKL012W_id001	YKL012W
YKL012W_id002	YKL012W
YKL011C_id001	YKL011C
YKL011C_id005	YKL011C
YKL010C_id001	YKL010C
YKL009W_id001	YKL009W
YKL009W_id002	YKL009W
YKL008C_id001	YKL008C
YKL008C_id004	YKL008C
YKL007W_id005	YKL007W
YKL007W_id001	YKL007W
YKL006C-A_id004	YKL006C-A
YKL006C-A_id001	YKL006C-A
YKL006W_id002	YKL006W
YKL006W_id001	YKL006W
YKL005C_id001	YKL005C
YKL004W_id001	YKL004W
YKL004W_id003	YKL004W
YKL003C_id001	YKL003C
YKL003C_id003	YKL003C
YKL002W_id001	YKL002W
YKL002W_id002	YKL002W
YKL001C_id001	YKL001C
YKL001C_id003	YKL001C
YKR001C_id001	YKR001C
YKR001C_id008	YKR001C
YKR002W_id001	YKR002W
YKR002W_id002	YKR002W
YKR003W_id001	YKR003W
YKR003W_id004	YKR003W
YKR004C_id001	YKR004C
YKR004C_id002	YKR004C
YKR005C_mRNA	YKR005C
YKR006C_id002	YKR006C
YKR006C_id001	YKR006C
YKR007W_id001	YKR007W
YKR007W_id002	YKR007W
YKR008W_id001	YKR008W
YKR008W_id002	YKR008W
YKR009C_mRNA	YKR009C
YKR010C_id002	YKR010C
YKR010C_id001	YKR010C
YKR011C_id001	YKR011C
YKR011C_id007	YKR011C
YKR012C_id001	YKR012C
YKR012C_id002	YKR012C
YKR013W_id001	YKR013W
YKR013W_id005	YKR013W
YKR014C_id003	YKR014C
YKR014C_id001	YKR014C
YKR015C_id001	YKR015C
YKR016W_id001	YKR016W
YKR016W_id004	YKR016W
YKR017C_id002	YKR017C
YKR017C_id001	YKR017C
YKR018C_id003	YKR018C
YKR018C_id001	YKR018C
YKR019C_id001	YKR019C
YKR019C_id002	YKR019C
YKR020W_id001	YKR020W
YKR020W_id004	YKR020W
YKR021W_id001	YKR021W
YKR022C_id001	YKR022C
YKR022C_id005	YKR022C
YKR023W_id002	YKR023W
YKR023W_id001	YKR023W
YKR024C_id003	YKR024C
YKR024C_id001	YKR024C
YKR025W_id001	YKR025W
YKR025W_id002	YKR025W
YKR026C_id003	YKR026C
YKR026C_id001	YKR026C
YKR027W_id003	YKR027W
YKR027W_id001	YKR027W
YKR028W_id001	YKR028W
YKR029C_id001	YKR029C
YKR029C_id003	YKR029C
YKR030W_id001	YKR030W
YKR030W_id003	YKR030W
YKR031C_mRNA	YKR031C
YKR032W_mRNA	YKR032W
YKR033C_mRNA	YKR033C
YKR034W_mRNA	YKR034W
YKR035W-A_id001	YKR035W-A
YKR035W-A_id005	YKR035W-A
YKR035C_mRNA	YKR035C
YKR036C_id001	YKR036C
YKR036C_id003	YKR036C
YKR037C_id003	YKR037C
YKR037C_id001	YKR037C
YKR038C_id002	YKR038C
YKR038C_id001	YKR038C
YKR039W_id001	YKR039W
YKR039W_id002	YKR039W
YKR040C_mRNA	YKR040C
YKR041W_id003	YKR041W
YKR041W_id001	YKR041W
YKR042W_id001	YKR042W
YKR042W_id003	YKR042W
YKR043C_id002	YKR043C
YKR043C_id001	YKR043C
YKR045C_id003	YKR045C
YKR045C_id001	YKR045C
YKR044W_id001	YKR044W
YKR044W_id002	YKR044W
YKR046C_id004	YKR046C
YKR046C_id001	YKR046C
YKR048C_id001	YKR048C
YKR048C_id004	YKR048C
YKR047W_mRNA	YKR047W
YKR049C_id004	YKR049C
YKR049C_id001	YKR049C
YKR050W_id002	YKR050W
YKR050W_id001	YKR050W
YKR051W_id001	YKR051W
YKR051W_id009	YKR051W
YKR052C_id002	YKR052C
YKR052C_id001	YKR052C
YKR053C_id002	YKR053C
YKR053C_id001	YKR053C
YKR054C_mRNA	YKR054C
YKR055W_id001	YKR055W
YKR055W_id002	YKR055W
YKR056W_mRNA	YKR056W
YKR057W_id002	YKR057W
YKR057W_id001	YKR057W
YKR058W_id001	YKR058W
YKR058W_id007	YKR058W
YKR059W_id001	YKR059W
YKR059W_id003	YKR059W
YKR060W_id001	YKR060W
YKR060W_id006	YKR060W
YKR061W_id005	YKR061W
YKR061W_id001	YKR061W
YKR062W_id001	YKR062W
YKR062W_id006	YKR062W
YKR063C_id001	YKR063C
YKR063C_id002	YKR063C
YKR064W_id002	YKR064W
YKR064W_id001	YKR064W
YKR065C_id001	YKR065C
YKR065C_id005	YKR065C
YKR066C_id001	YKR066C
YKR066C_id002	YKR066C
YKR067W_id001	YKR067W
YKR067W_id002	YKR067W
YKR068C_id002	YKR068C
YKR068C_id001	YKR068C
YKR069W_id001	YKR069W
YKR069W_id003	YKR069W
YKR070W_id001	YKR070W
YKR070W_id002	YKR070W
YKR071C_id001	YKR071C
YKR071C_id003	YKR071C
YKR072C_id004	YKR072C
YKR072C_id001	YKR072C
YKR073C_mRNA	YKR073C
YKR074W_id004	YKR074W
YKR074W_id001	YKR074W
YKR075W-A_id001	YKR075W-A
YKR075W-A_id002	YKR075W-A
YKR075C_id001	YKR075C
YKR075C_id002	YKR075C
YKR076W_id002	YKR076W
YKR076W_id001	YKR076W
YKR077W_id001	YKR077W
YKR077W_id002	YKR077W
YKR078W_id001	YKR078W
YKR078W_id007	YKR078W
YKR079C_id001	YKR079C
YKR080W_id001	YKR080W
YKR080W_id004	YKR080W
YKR081C_id004	YKR081C
YKR081C_id001	YKR081C
YKR082W_id001	YKR082W
YKR082W_id002	YKR082W
YKR083C_id001	YKR083C
YKR083C_id002	YKR083C
YKR084C_id004	YKR084C
YKR084C_id001	YKR084C
YKR085C_id002	YKR085C
YKR085C_id001	YKR085C
YKR086W_id001	YKR086W
YKR087C_id002	YKR087C
YKR087C_id001	YKR087C
YKR088C_id001	YKR088C
YKR088C_id002	YKR088C
YKR089C_id001	YKR089C
YKR089C_id003	YKR089C
YKR090W_id001	YKR090W
YKR090W_id004	YKR090W
YKR091W_id001	YKR091W
YKR091W_id009	YKR091W
YKR092C_id002	YKR092C
YKR092C_id001	YKR092C
YKR093W_id003	YKR093W
YKR093W_id001	YKR093W
YKR094C_id001	YKR094C
YKR094C_id003	YKR094C
YKR095W_mRNA	YKR095W
YKR095W-A_id003	YKR095W-A
YKR095W-A_id001	YKR095W-A
YKR096W_id001	YKR096W
YKR097W_id001	YKR097W
YKR098C_id003	YKR098C
YKR098C_id001	YKR098C
YKR099W_id003	YKR099W
YKR099W_id001	YKR099W
YKR100C_id003	YKR100C
YKR100C_id001	YKR100C
YKR101W_id002	YKR101W
YKR101W_id001	YKR101W
YKR102W_mRNA	YKR102W
YKR103W_mRNA	YKR103W
YKR104W_id001	YKR104W
YKR104W_id002	YKR104W
YKR105C_mRNA	YKR105C
YKR106W_mRNA	YKR106W
YLL067C_mRNA	YLL067C
YLL067W-A_mRNA	YLL067W-A
YLL066W-B_mRNA	YLL066W-B
YLL066C_mRNA	YLL066C
YLL066W-A_mRNA	YLL066W-A
YLL065W_mRNA	YLL065W
YLL064C_mRNA	YLL064C
YLL063C_id002	YLL063C
YLL063C_id001	YLL063C
YLL062C_id001	YLL062C
YLL062C_id002	YLL062C
YLL061W_id004	YLL061W
YLL061W_id001	YLL061W
YLL060C_id001	YLL060C
YLL060C_id003	YLL060C
YLL059C_id001	YLL059C
YLL058W_id002	YLL058W
YLL058W_id001	YLL058W
YLL057C_mRNA	YLL057C
YLL056C_id002	YLL056C
YLL056C_id001	YLL056C
YLL055W_id001	YLL055W
YLL054C_id001	YLL054C
YLL053C_id001	YLL053C
YLL052C_mRNA	YLL052C
YLL051C_id001	YLL051C
YLL050C_id002	YLL050C
YLL050C_id001	YLL050C
YLL049W_mRNA	YLL049W
YLL048C_mRNA	YLL048C
YLL047W_mRNA	YLL047W
YLL046C_mRNA	YLL046C
YLL045C_id003	YLL045C
YLL045C_id001	YLL045C
YLL044W_mRNA	YLL044W
YLL043W_id001	YLL043W
YLL043W_id002	YLL043W
YLL042C_id001	YLL042C
YLL042C_id005	YLL042C
YLL041C_id001	YLL041C
YLL041C_id003	YLL041C
YLL040C_mRNA	YLL040C
YLL039C_id002	YLL039C
YLL039C_id001	YLL039C
YLL038C_id001	YLL038C
YLL038C_id007	YLL038C
YLL037W_mRNA	YLL037W
YLL036C_id001	YLL036C
YLL036C_id005	YLL036C
YLL035W_id001	YLL035W
YLL035W_id002	YLL035W
YLL034C_id001	YLL034C
YLL034C_id004	YLL034C
YLL033W_id001	YLL033W
YLL032C_mRNA	YLL032C
YLL031C_id001	YLL031C
YLL031C_id002	YLL031C
YLL030C_mRNA	YLL030C
YLL029W_id001	YLL029W
YLL029W_id002	YLL029W
YLL028W_id001	YLL028W
YLL028W_id007	YLL028W
YLL027W_id001	YLL027W
YLL027W_id003	YLL027W
YLL026W_id001	YLL026W
YLL025W_id001	YLL025W
YLL025W_id004	YLL025W
YLL024C_id001	YLL024C
YLL024C_id004	YLL024C
YLL023C_id001	YLL023C
YLL023C_id002	YLL023C
YLL022C_id004	YLL022C
YLL022C_id001	YLL022C
YLL021W_mRNA	YLL021W
YLL020C_id002	YLL020C
YLL020C_id001	YLL020C
YLL019C_mRNA	YLL019C
YLL019W-A_mRNA	YLL019W-A
YLL018C-A_id001	YLL018C-A
YLL018C-A_id003	YLL018C-A
YLL018C_id001	YLL018C
YLL018C_id003	YLL018C
YLL015W_id001	YLL015W
YLL014W_id002	YLL014W
YLL014W_id001	YLL014W
YLL013C_id001	YLL013C
YLL012W_id001	YLL012W
YLL012W_id002	YLL012W
YLL011W_id002	YLL011W
YLL011W_id001	YLL011W
YLL010C_id001	YLL010C
YLL010C_id010	YLL010C
YLL009C_id001	YLL009C
YLL009C_id002	YLL009C
YLL008W_id001	YLL008W
YLL008W_id009	YLL008W
YLL007C_id001	YLL007C
YLL007C_id003	YLL007C
YLL006W-A_mRNA	YLL006W-A
YLL006W_id004	YLL006W
YLL006W_id001	YLL006W
YLL005C_mRNA	YLL005C
YLL004W_id002	YLL004W
YLL004W_id001	YLL004W
YLL003W_id001	YLL003W
YLL002W_id002	YLL002W
YLL002W_id001	YLL002W
YLL001W_id003	YLL001W
YLL001W_id001	YLL001W
YLR001C_id002	YLR001C
YLR001C_id001	YLR001C
YLR002C_id002	YLR002C
YLR002C_id001	YLR002C
YLR003C_id001	YLR003C
YLR003C_id004	YLR003C
YLR004C_id001	YLR004C
YLR004C_id006	YLR004C
YLR005W_id002	YLR005W
YLR005W_id001	YLR005W
YLR006C_id001	YLR006C
YLR007W_id002	YLR007W
YLR007W_id001	YLR007W
YLR008C_id001	YLR008C
YLR008C_id003	YLR008C
YLR009W_id010	YLR009W
YLR009W_id001	YLR009W
YLR010C_id004	YLR010C
YLR010C_id001	YLR010C
YLR011W_id001	YLR011W
YLR011W_id002	YLR011W
YLR012C_id001	YLR012C
YLR013W_mRNA	YLR013W
YLR014C_mRNA	YLR014C
YLR015W_id002	YLR015W
YLR015W_id001	YLR015W
YLR016C_id001	YLR016C
YLR016C_id002	YLR016C
YLR017W_id001	YLR017W
YLR017W_id007	YLR017W
YLR018C_id001	YLR018C
YLR018C_id005	YLR018C
YLR019W_id001	YLR019W
YLR019W_id005	YLR019W
YLR020C_id002	YLR020C
YLR020C_id001	YLR020C
YLR021W_id002	YLR021W
YLR021W_id001	YLR021W
YLR022C_id001	YLR022C
YLR022C_id002	YLR022C
YLR023C_id002	YLR023C
YLR023C_id001	YLR023C
YLR024C_mRNA	YLR024C
YLR025W_id001	YLR025W
YLR025W_id002	YLR025W
YLR026C_id002	YLR026C
YLR026C_id001	YLR026C
YLR027C_id001	YLR027C
YLR027C_id002	YLR027C
YLR028C_id004	YLR028C
YLR028C_id001	YLR028C
YLR029C_id001	YLR029C
YLR029C_id002	YLR029C
YLR030W_mRNA	YLR030W
YLR031W_id001	YLR031W
YLR032W_id001	YLR032W
YLR033W_id001	YLR033W
YLR033W_id002	YLR033W
YLR034C_id001	YLR034C
YLR034C_id005	YLR034C
YLR035C_id001	YLR035C
YLR035C_id003	YLR035C
YLR036C_id003	YLR036C
YLR036C_id001	YLR036C
YLR037C_id001	YLR037C
YLR037C_id002	YLR037C
YLR038C_id002	YLR038C
YLR038C_id001	YLR038C
YLR039C_mRNA	YLR039C
YLR040C_id002	YLR040C
YLR040C_id001	YLR040C
YLR041W_id001	YLR041W
YLR041W_id003	YLR041W
YLR042C_id001	YLR042C
YLR042C_id002	YLR042C
YLR043C_id001	YLR043C
YLR043C_id002	YLR043C
YLR044C_id001	YLR044C
YLR044C_id002	YLR044C
YLR045C_id001	YLR045C
YLR045C_id006	YLR045C
YLR046C_id002	YLR046C
YLR046C_id001	YLR046C
YLR047C_mRNA	YLR047C
YLR048W_id002	YLR048W
YLR048W_id001	YLR048W
YLR049C_id001	YLR049C
YLR049C_id005	YLR049C
YLR050C_id001	YLR050C
YLR050C_id002	YLR050C
YLR051C_id003	YLR051C
YLR051C_id001	YLR051C
YLR052W_id001	YLR052W
YLR052W_id004	YLR052W
YLR053C_id002	YLR053C
YLR053C_id001	YLR053C
YLR054C_mRNA	YLR054C
YLR055C_id001	YLR055C
YLR056W_id003	YLR056W
YLR056W_id001	YLR056W
YLR057W_id002	YLR057W
YLR057W_id001	YLR057W
YLR058C_id003	YLR058C
YLR058C_id001	YLR058C
YLR059C_id001	YLR059C
YLR060W_id001	YLR060W
YLR060W_id004	YLR060W
YLR061W_id001	YLR061W
YLR061W_id002	YLR061W
YLR062C_mRNA	YLR062C
YLR063W_mRNA	YLR063W
YLR064W_id002	YLR064W
YLR064W_id001	YLR064W
YLR065C_id001	YLR065C
YLR065C_id003	YLR065C
YLR066W_id001	YLR066W
YLR066W_id003	YLR066W
YLR067C_id001	YLR067C
YLR068W_id003	YLR068W
YLR068W_id001	YLR068W
YLR069C_id002	YLR069C
YLR069C_id001	YLR069C
YLR070C_mRNA	YLR070C
YLR071C_id001	YLR071C
YLR072W_id001	YLR072W
YLR072W_id003	YLR072W
YLR073C_id004	YLR073C
YLR073C_id001	YLR073C
YLR074C_id001	YLR074C
YLR074C_id002	YLR074C
YLR075W_id001	YLR075W
YLR076C_mRNA	YLR076C
YLR077W_id001	YLR077W
YLR077W_id002	YLR077W
YLR078C_id005	YLR078C
YLR078C_id001	YLR078C
YLR079W_id001	YLR079W
YLR079W_id004	YLR079W
YLR080W_id001	YLR080W
YLR081W_id001	YLR081W
YLR081W_id685	YLR081W
YLR082C_id004	YLR082C
YLR082C_id001	YLR082C
YLR083C_id002	YLR083C
YLR083C_id001	YLR083C
YLR084C_mRNA	YLR084C
YLR085C_id002	YLR085C
YLR085C_id001	YLR085C
YLR086W_mRNA	YLR086W
YLR087C_mRNA	YLR087C
YLR088W_id001	YLR088W
YLR088W_id002	YLR088W
YLR089C_id003	YLR089C
YLR089C_id001	YLR089C
YLR090W_id001	YLR090W
YLR090W_id004	YLR090W
YLR091W_id001	YLR091W
YLR091W_id002	YLR091W
YLR092W_mRNA	YLR092W
YLR093C_id001	YLR093C
YLR093C_id002	YLR093C
YLR094C_id001	YLR094C
YLR095C_id002	YLR095C
YLR095C_id001	YLR095C
YLR096W_mRNA	YLR096W
YLR097C_id001	YLR097C
YLR097C_id005	YLR097C
YLR098C_id001	YLR098C
YLR098C_id002	YLR098C
YLR099C_id004	YLR099C
YLR099C_id001	YLR099C
YLR099W-A_id001	YLR099W-A
YLR099W-A_id002	YLR099W-A
YLR100W_id001	YLR100W
YLR100W_id005	YLR100W
YLR101C_mRNA	YLR101C
YLR102C_id001	YLR102C
YLR102C_id002	YLR102C
YLR103C_id003	YLR103C
YLR103C_id001	YLR103C
YLR104W_id001	YLR104W
YLR104W_id005	YLR104W
YLR105C_id001	YLR105C
YLR105C_id002	YLR105C
YLR106C_mRNA	YLR106C
YLR107W_id005	YLR107W
YLR107W_id001	YLR107W
YLR108C_id002	YLR108C
YLR108C_id001	YLR108C
YLR109W_id002	YLR109W
YLR109W_id001	YLR109W
YLR110C_id001	YLR110C
YLR110C_id003	YLR110C
YLR111W_id001	YLR111W
YLR112W_id002	YLR112W
YLR112W_id001	YLR112W
YLR113W_id001	YLR113W
YLR113W_id005	YLR113W
YLR114C_id001	YLR114C
YLR114C_id003	YLR114C
YLR115W_id001	YLR115W
YLR116W_id003	YLR116W
YLR116W_id001	YLR116W
YLR117C_id001	YLR117C
YLR117C_id003	YLR117C
YLR118C_id001	YLR118C
YLR118C_id002	YLR118C
YLR119W_id001	YLR119W
YLR120C_id005	YLR120C
YLR120C_id001	YLR120C
YLR120W-A_id003	YLR120W-A
YLR120W-A_id001	YLR120W-A
YLR121C_id009	YLR121C
YLR121C_id001	YLR121C
YLR122C_mRNA	YLR122C
YLR123C_id002	YLR123C
YLR123C_id001	YLR123C
YLR124W_mRNA	YLR124W
YLR125W_id001	YLR125W
YLR125W_id003	YLR125W
YLR126C_id001	YLR126C
YLR126C_id002	YLR126C
YLR127C_id001	YLR127C
YLR127C_id003	YLR127C
YLR128W_id001	YLR128W
YLR128W_id002	YLR128W
YLR129W_id001	YLR129W
YLR129W_id002	YLR129W
YLR130C_id001	YLR130C
YLR130C_id003	YLR130C
YLR131C_id002	YLR131C
YLR131C_id001	YLR131C
YLR132C_id001	YLR132C
YLR132C_id003	YLR132C
YLR133W_id002	YLR133W
YLR133W_id001	YLR133W
YLR134W_id002	YLR134W
YLR134W_id001	YLR134W
YLR135W_id003	YLR135W
YLR135W_id001	YLR135W
YLR136C_id001	YLR136C
YLR136C_id002	YLR136C
YLR137W_id004	YLR137W
YLR137W_id001	YLR137W
YLR138W_id001	YLR138W
YLR138W_id002	YLR138W
YLR139C_id001	YLR139C
YLR139C_id002	YLR139C
YLR140W_mRNA	YLR140W
YLR141W_id001	YLR141W
YLR141W_id004	YLR141W
YLR142W_id001	YLR142W
YLR143W_id002	YLR143W
YLR143W_id001	YLR143W
YLR144C_id001	YLR144C
YLR145W_id001	YLR145W
YLR145W_id003	YLR145W
YLR146C_id001	YLR146C
YLR146C_id003	YLR146C
YLR147C_id001	YLR147C
YLR147C_id002	YLR147C
YLR146W-A_id005	YLR146W-A
YLR146W-A_id001	YLR146W-A
YLR148W_id001	YLR148W
YLR149C_id001	YLR149C
YLR150W_id002	YLR150W
YLR150W_id001	YLR150W
YLR149C-A_mRNA	YLR149C-A
YLR151C_id002	YLR151C
YLR151C_id001	YLR151C
YLR152C_id002	YLR152C
YLR152C_id001	YLR152C
YLR153C_id004	YLR153C
YLR153C_id001	YLR153C
YLR154C_id001	YLR154C
YLR154C_id008	YLR154C
YLR154W-A_mRNA	YLR154W-A
YLR154W-B_mRNA	YLR154W-B
YLR154W-C_mRNA	YLR154W-C
YLR154W-E_mRNA	YLR154W-E
YLR154W-F_mRNA	YLR154W-F
YLR154C-G_mRNA	YLR154C-G
YLR154C-H_mRNA	YLR154C-H
YLR155C_mRNA	YLR155C
YLR156W_mRNA	YLR156W
YLR156C-A_mRNA	YLR156C-A
YLR157C_mRNA	YLR157C
YLR157W-D_mRNA	YLR157W-D
YLR157C-B	agat-transposable_element_gene-57
YLR157W-E_mRNA	YLR157W-E
YLR157C-C_mRNA	YLR157C-C
YLR158C_mRNA	YLR158C
YLR159W_mRNA	YLR159W
YLR159C-A_mRNA	YLR159C-A
YLR160C_mRNA	YLR160C
YLR161W_mRNA	YLR161W
YLR162W_mRNA	YLR162W
YLR162W-A_mRNA	YLR162W-A
YLR163C_id001	YLR163C
YLR163C_id002	YLR163C
YLR163W-A_mRNA	YLR163W-A
YLR164W_id001	YLR164W
YLR164W_id002	YLR164W
YLR165C_id001	YLR165C
YLR165C_id002	YLR165C
YLR166C_id001	YLR166C
YLR166C_id003	YLR166C
YLR167W_id001	YLR167W
YLR167W_id003	YLR167W
YLR168C_id002	YLR168C
YLR168C_id001	YLR168C
YLR170C_id001	YLR170C
YLR170C_id005	YLR170C
YLR169W_mRNA	YLR169W
YLR171W_mRNA	YLR171W
YLR172C_id001	YLR172C
YLR172C_id006	YLR172C
YLR173W_id001	YLR173W
YLR173W_id006	YLR173W
YLR174W_id001	YLR174W
YLR174W_id002	YLR174W
YLR175W_id001	YLR175W
YLR175W_id003	YLR175W
YLR176C_mRNA	YLR176C
YLR177W_id001	YLR177W
YLR178C_id002	YLR178C
YLR178C_id001	YLR178C
YLR179C_id001	YLR179C
YLR179C_id003	YLR179C
YLR180W_id002	YLR180W
YLR180W_id001	YLR180W
YLR181C_id001	YLR181C
YLR181C_id003	YLR181C
YLR182W_id003	YLR182W
YLR182W_id001	YLR182W
YLR183C_id001	YLR183C
YLR183C_id002	YLR183C
YLR184W_mRNA	YLR184W
YLR185W_id001	YLR185W
YLR185W_id002	YLR185W
YLR186W_id001	YLR186W
YLR186W_id003	YLR186W
YLR187W_id001	YLR187W
YLR188W_id003	YLR188W
YLR188W_id001	YLR188W
YLR189C_id001	YLR189C
YLR190W_id001	YLR190W
YLR190W_id002	YLR190W
YLR191W_id001	YLR191W
YLR191W_id004	YLR191W
YLR192C_id001	YLR192C
YLR192C_id005	YLR192C
YLR193C_id001	YLR193C
YLR193C_id014	YLR193C
YLR194C_id001	YLR194C
YLR194C_id002	YLR194C
YLR195C_id001	YLR195C
YLR195C_id003	YLR195C
YLR196W_id004	YLR196W
YLR196W_id001	YLR196W
YLR197W_id001	YLR197W
YLR197W_id002	YLR197W
YLR198C_mRNA	YLR198C
YLR199C_id004	YLR199C
YLR199C_id001	YLR199C
YLR200W_id003	YLR200W
YLR200W_id001	YLR200W
YLR201C_id001	YLR201C
YLR201C_id002	YLR201C
YLR202C_mRNA	YLR202C
YLR203C_id002	YLR203C
YLR203C_id001	YLR203C
YLR204W_id002	YLR204W
YLR204W_id001	YLR204W
YLR205C_id004	YLR205C
YLR205C_id001	YLR205C
YLR206W_mRNA	YLR206W
YLR207W_id002	YLR207W
YLR207W_id001	YLR207W
YLR208W_id001	YLR208W
YLR208W_id002	YLR208W
YLR209C_id003	YLR209C
YLR209C_id001	YLR209C
YLR210W_id001	YLR210W
YLR210W_id002	YLR210W
YLR211C_id001	YLR211C
YLR211C_id002	YLR211C
YLR212C_id001	YLR212C
YLR212C_id002	YLR212C
YLR213C_id002	YLR213C
YLR213C_id001	YLR213C
YLR214W_id001	YLR214W
YLR214W_id004	YLR214W
YLR215C_id001	YLR215C
YLR215C_id003	YLR215C
YLR216C_id003	YLR216C
YLR216C_id001	YLR216C
YLR217W_id001	YLR217W
YLR218C_id001	YLR218C
YLR219W_id003	YLR219W
YLR219W_id001	YLR219W
YLR220W_id001	YLR220W
YLR220W_id003	YLR220W
YLR221C_id002	YLR221C
YLR221C_id001	YLR221C
YLR222C_id001	YLR222C
YLR222C_id002	YLR222C
YLR222C-A_mRNA	YLR222C-A
YLR223C_mRNA	YLR223C
YLR224W_id001	YLR224W
YLR224W_id005	YLR224W
YLR225C_id001	YLR225C
YLR226W_id002	YLR226W
YLR226W_id001	YLR226W
YLR227C_mRNA	YLR227C
YLR227W-A	agat-transposable_element_gene-58
YLR228C_id001	YLR228C
YLR228C_id002	YLR228C
YLR229C_id001	YLR229C
YLR229C_id002	YLR229C
YLR230W_mRNA	YLR230W
YLR231C_id001	YLR231C
YLR231C_id004	YLR231C
YLR232W_mRNA	YLR232W
YLR233C_id001	YLR233C
YLR234W_id001	YLR234W
YLR234W_id002	YLR234W
YLR235C_mRNA	YLR235C
YLR236C_mRNA	YLR236C
YLR237W_id001	YLR237W
YLR237W_id003	YLR237W
YLR238W_id001	YLR238W
YLR239C_id001	YLR239C
YLR239C_id002	YLR239C
YLR240W_id001	YLR240W
YLR240W_id003	YLR240W
YLR241W_id001	YLR241W
YLR241W_id003	YLR241W
YLR242C_id001	YLR242C
YLR242C_id002	YLR242C
YLR243W_id001	YLR243W
YLR243W_id003	YLR243W
YLR244C_id004	YLR244C
YLR244C_id001	YLR244C
YLR245C_id001	YLR245C
YLR245C_id004	YLR245C
YLR246W_id002	YLR246W
YLR246W_id001	YLR246W
YLR247C_mRNA	YLR247C
YLR248W_id001	YLR248W
YLR248W_id002	YLR248W
YLR249W_id001	YLR249W
YLR249W_id002	YLR249W
YLR250W_id001	YLR250W
YLR250W_id004	YLR250W
YLR251W_id001	YLR251W
YLR252W_id001	YLR252W
YLR252W_id002	YLR252W
YLR253W_id001	YLR253W
YLR253W_id002	YLR253W
YLR254C_id001	YLR254C
YLR254C_id002	YLR254C
YLR255C_id001	YLR255C
YLR255C_id006	YLR255C
YLR256W_mRNA	YLR256W
YLR257W_id001	YLR257W
YLR257W_id003	YLR257W
YLR258W_id001	YLR258W
YLR258W_id003	YLR258W
YLR259C_id001	YLR259C
YLR259C_id002	YLR259C
YLR260W_id002	YLR260W
YLR260W_id001	YLR260W
YLR261C_id001	YLR261C
YLR261C_id002	YLR261C
YLR262C_mRNA	YLR262C
YLR262C-A_id002	YLR262C-A
YLR262C-A_id001	YLR262C-A
YLR263W_mRNA	YLR263W
YLR264W_id002	YLR264W
YLR264W_id001	YLR264W
YLR264C-A_mRNA	YLR264C-A
YLR265C_mRNA	YLR265C
YLR266C_id002	YLR266C
YLR266C_id001	YLR266C
YLR267W_id001	YLR267W
YLR268W_id001	YLR268W
YLR268W_id002	YLR268W
YLR269C_mRNA	YLR269C
YLR270W_id001	YLR270W
YLR270W_id003	YLR270W
YLR271W_id003	YLR271W
YLR271W_id001	YLR271W
YLR272C_id002	YLR272C
YLR272C_id001	YLR272C
YLR273C_id001	YLR273C
YLR274W_id001	YLR274W
YLR275W_id001	YLR275W
YLR275W_id002	YLR275W
YLR276C_id001	YLR276C
YLR276C_id002	YLR276C
YLR277C_id001	YLR277C
YLR277C_id002	YLR277C
YLR278C_mRNA	YLR278C
YLR280C_id001	YLR280C
YLR279W_mRNA	YLR279W
YLR281C_mRNA	YLR281C
YLR283W_id001	YLR283W
YLR283W_id002	YLR283W
YLR282C_mRNA	YLR282C
YLR284C_id001	YLR284C
YLR284C_id004	YLR284C
YLR285W_id001	YLR285W
YLR285W_id002	YLR285W
YLR285C-A_id004	YLR285C-A
YLR285C-A_id001	YLR285C-A
YLR286C_id005	YLR286C
YLR286C_id001	YLR286C
YLR286W-A_id001	YLR286W-A
YLR286W-A_id007	YLR286W-A
YLR287C_id001	YLR287C
YLR287C_id002	YLR287C
YLR287C-A_id006	YLR287C-A
YLR287C-A_id001	YLR287C-A
YLR288C_id004	YLR288C
YLR288C_id001	YLR288C
YLR289W_id001	YLR289W
YLR290C_id002	YLR290C
YLR290C_id001	YLR290C
YLR291C_id001	YLR291C
YLR291C_id002	YLR291C
YLR292C_id001	YLR292C
YLR292C_id003	YLR292C
YLR293C_id007	YLR293C
YLR293C_id001	YLR293C
YLR294C_id001	YLR294C
YLR295C_id002	YLR295C
YLR295C_id001	YLR295C
YLR296W_id001	YLR296W
YLR297W_id001	YLR297W
YLR297W_id005	YLR297W
YLR298C_id002	YLR298C
YLR298C_id001	YLR298C
YLR299W_id001	YLR299W
YLR299W_id003	YLR299W
YLR299C-A_mRNA	YLR299C-A
YLR300W_id001	YLR300W
YLR300W_id002	YLR300W
YLR301W_id001	YLR301W
YLR301W_id002	YLR301W
YLR302C_mRNA	YLR302C
YLR303W_id005	YLR303W
YLR303W_id001	YLR303W
YLR304C_id001	YLR304C
YLR304C_id005	YLR304C
YLR305C_mRNA	YLR305C
YLR306W_id001	YLR306W
YLR306W_id002	YLR306W
YLR307W_id001	YLR307W
YLR307C-A_mRNA	YLR307C-A
YLR309C_id001	YLR309C
YLR308W_mRNA	YLR308W
YLR310C_mRNA	YLR310C
YLR311C_id001	YLR311C
YLR311C_id004	YLR311C
YLR312C_id001	YLR312C
YLR312C_id003	YLR312C
YLR312W-A_id002	YLR312W-A
YLR312W-A_id001	YLR312W-A
YLR313C_id002	YLR313C
